Unnamed: 0,Data_Point,Test_Time(s),Date_Time,Step_Time(s),count,Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Temperature (C)_1,Temperature (C)_2,Temperature (C)_3,Temperature (C)_4
26.5,4763.0,58515.15646485702,2017-03-15 10:51:51,1443.2535397217755,,26,5.0,-5.000543594360352,3.124155282974243,2.59543458050213,2.004679203684189,10.218658012385893,7.0014988303534,-0.0005474517238326371,0.021449139341711998,0.0,0.0,0.0,17.107097625732422,6.8763556480407715,6.745261192321777,7.327356338500977
26.5,4764.0,58525.17149409538,2017-03-15 10:52:01,1453.268568640156,,26,5.0,-5.000531196594238,3.11804461479187,2.59543458050213,2.018590905339686,10.218658012385893,7.044920191122887,-0.0006082558538764715,0.021449139341711998,0.0,0.0,0.0,17.260038375854492,6.8763556480407715,6.591129779815674,7.250369071960449
26.5,4765.0,58535.18639246107,2017-03-15 10:52:11,1463.2834670058476,,26,5.0,-5.00089168548584,3.1125450134277344,2.59543458050213,2.03250238895298,10.218658012385893,7.088260021588493,-0.0005474622012116015,0.021449139341711998,0.0,0.0,0.0,17.260038375854492,6.8763556480407715,6.591129779815674,7.404341697692871
26.5,4766.0,58545.20150553474,2017-03-15 10:52:21,1473.2985803994975,,26,5.0,-5.001253604888916,3.1064343452453613,2.59543458050213,2.046413980532256,10.218658012385893,7.131517865297034,-0.0006082545151002705,0.021449139341711998,0.0,0.0,0.0,17.489416122436523,6.8763556480407715,6.591129779815674,7.327356338500977
26.5,4767.0,58555.21647621638,2017-03-15 10:52:31,1483.313550761157,,26,5.0,-5.000531196594238,3.1003236770629883,2.59543458050213,2.060325692434164,10.218658012385893,7.174691351712947,-0.0006690537557005882,0.021449139341711998,0.0,0.0,0.0,17.56586456298828,6.8763556480407715,6.591129779815674,7.327356338500977
26.5,4768.0,58565.23147025672,2017-03-15 10:52:41,1493.328544801491,,26,5.0,-5.00089168548584,3.093601942062378,2.59543458050213,2.074237193946243,10.218658012385893,7.217776408934779,-0.0007299087010324001,0.021449139341711998,0.0,0.0,0.0,17.79518699645996,6.8763556480407715,6.745261192321777,7.327356338500977
26.5,4769.0,58575.24652605359,2017-03-15 10:52:51,1503.3436005983665,,26,5.0,-5.000905513763428,3.087491035461426,2.59543458050213,2.088148818176155,10.218658012385893,7.260772175874598,-0.0006083017215132713,0.021449139341711998,0.0,0.0,0.0,17.718751907348633,6.799335956573486,6.591129779815674,7.404341697692871
26.5,4770.0,58585.26152041391,2017-03-15 10:53:01,1513.3585949586825,,26,5.0,-5.000893592834473,3.0804638862609863,2.59543458050213,2.102060302947912,10.218658012385893,7.303675291908305,-0.0007299100398086011,0.021449139341711998,0.0,0.0,0.0,17.718751907348633,6.8763556480407715,6.591129779815674,7.327356338500977
26.5,4771.0,58595.27656181158,2017-03-15 10:53:11,1523.373636676346,,26,5.0,-5.000545501708984,3.073742151260376,2.59543458050213,2.115971871525792,10.218658012385893,7.346482911694337,-0.0007299024728126824,0.021449139341711998,0.0,0.0,0.0,17.718751907348633,7.030392646789551,6.668196201324463,7.327356338500977
26.5,4772.0,58605.29158625023,2017-03-15 10:53:21,1533.3886607949955,,26,5.0,-5.000179290771484,3.0664093494415283,2.59543458050213,2.129883464010878,10.218658012385893,7.389192368038247,-0.000729902705643326,0.021449139341711998,0.0,0.0,0.0,17.79518699645996,7.030392646789551,6.591129779815674,7.327356338500977
