Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Temperature (C)_1,Temperature (C)_2,Temperature (C)_3,Temperature (C)_4,time(h)
917,10338.84062,9/20/2016 22:58,1832.233584,7,1,2.998207092,3.97917819,3.944540073,2.666599862,15.23329638,9.494333684,0.000243017,0,0,0,0,29.70821953,25.77729416,25.81028748,25.60883141,2.871900172
918,10348.85572,9/20/2016 22:58,1842.248686,7,1,2.997859955,3.98222971,3.952880542,2.666599862,15.26649808,9.494333684,0.000303789,0,0,0,0,29.55724525,25.77729416,25.65817642,25.68482971,2.874682145
919,10358.87085,9/20/2016 22:58,1852.26381,7,1,2.998207092,3.985281229,3.96122084,2.666599862,15.29972362,9.494333684,0.000303722,0,0,0,0,29.70821953,25.77729416,25.73423386,25.68482971,2.877464124
920,10368.88591,9/20/2016 22:58,1862.278877,7,1,2.997859001,3.988027811,3.969560899,2.666599862,15.33297264,9.494333684,0.00030377,0,0,0,0,29.6327343,25.92930603,25.81028748,25.60883141,2.880246087
921,10378.90105,9/20/2016 22:58,1872.294019,7,1,2.998223305,3.990774155,3.977901183,2.666599862,15.36624675,9.494333684,0.000242966,0,0,0,0,29.70821953,25.92930603,25.81028748,25.60883141,2.883028071
922,10388.91613,9/20/2016 22:58,1882.30909,7,1,2.998196125,3.993825912,3.986241426,2.666599862,15.39954455,9.494333684,0.000303773,0,0,0,0,29.49636269,25.71619606,25.82523346,25.54771233,2.885810035
923,10398.93125,9/20/2016 22:59,1892.324219,7,1,2.998196125,3.997182608,3.994581831,2.666599862,15.43286737,9.494333684,0.000364521,0,0,0,0,29.57185745,25.71619606,25.74918175,25.54771233,2.888592015
924,10408.94639,9/20/2016 22:59,1902.339359,7,1,2.998196125,3.99992919,4.002922069,2.666599862,15.46621327,9.494333684,0.000364521,0,0,0,0,29.49636269,25.86821747,25.82523346,25.54771233,2.891373998
925,10418.96145,9/20/2016 22:59,1912.354416,7,1,2.997848988,4.002370358,4.011261987,2.666599862,15.49958164,9.494333684,0.000243014,0,0,0,0,29.57185745,25.71619606,25.74918175,25.62371445,2.894155959
926,10428.97659,9/20/2016 22:59,1922.369559,7,1,2.998207092,4.00511694,4.019602138,2.666599862,15.53297432,9.494333684,0.000243016,0,0,0,0,29.58647156,25.65509987,25.68807602,25.48659134,2.896937943
927,10438.99167,9/20/2016 22:59,1932.384636,7,1,2.997859001,4.007863045,4.027942248,2.666599862,15.5663905,9.494333684,0.000242922,0,0,0,0,29.58647156,25.65509987,25.76413536,25.48659134,2.899719909
928,10449.00677,9/20/2016 22:59,1942.399734,7,1,2.997848988,4.010914803,4.036282183,2.666599862,15.59982944,9.494333684,0.000303769,0,0,0,0,29.6473465,25.71619606,25.82523346,25.54771233,2.90250188
929,10459.02191,9/20/2016 23:00,1952.414879,7,1,2.998207092,4.013661385,4.044622496,2.666599862,15.63329306,9.494333684,0.000303768,0,0,0,0,29.57185745,25.86821747,25.90127945,25.47170448,2.905283865
930,10469.03697,9/20/2016 23:00,1962.429931,7,1,2.998543978,4.016713142,4.052962634,2.666599862,15.66677993,9.494333684,0.00030377,0,0,0,0,29.6473465,25.71619606,25.74918175,25.47170448,2.908065824
931,10479.05212,9/20/2016 23:00,1972.445087,7,1,2.997848988,4.019154072,4.061302985,2.666599862,15.70029026,9.494333684,0.000243012,0,0,0,0,29.5109787,25.65509987,25.68807602,25.48659134,2.910847812
932,10489.06721,9/20/2016 23:00,1982.460173,7,1,2.997859001,4.021900654,4.069643203,2.666599862,15.7338233,9.494333684,0.000243016,0,0,0,0,29.72282982,25.71619606,25.82523346,25.54771233,2.91362978
933,10499.0823,9/20/2016 23:00,1992.475269,7,1,2.997859001,4.024952412,4.077983378,2.666599862,15.76737879,9.494333684,0.000364525,0,0,0,0,29.6473465,25.71619606,25.82523346,25.54771233,2.916411751
934,10509.09747,9/20/2016 23:00,2002.490432,7,1,2.997511864,4.027393818,4.086323548,2.666599862,15.8009574,9.494333684,0.000303766,0,0,0,0,29.58647156,25.65509987,25.76413536,25.48659134,2.919193741
935,10519.11249,9/20/2016 23:01,2012.505457,7,1,2.997859001,4.030139923,4.094663473,2.666599862,15.83455803,9.494333684,0.000243016,0,0,0,0,29.73744202,25.65509987,25.68807602,25.56259918,2.921975692
936,10529.12763,9/20/2016 23:01,2022.520596,7,1,2.998543978,4.033191681,4.103003613,2.666599862,15.8681825,9.494333684,0.000303766,0,0,0,0,29.58647156,25.65509987,25.68807602,25.48659134,2.924757675
937,10539.1427,9/20/2016 23:01,2032.535667,7,1,2.99819684,4.035633087,4.111343814,2.666599862,15.9018302,9.494333684,0.000243016,0,0,0,0,29.63152504,25.77658463,25.65752602,25.53204155,2.92753964
938,10549.15785,9/20/2016 23:01,2042.550814,7,1,2.998207092,4.038379192,4.119684034,2.666599862,15.9355004,9.494333684,0.000242918,0,0,0,0,29.72282982,25.86821747,25.74918175,25.54771233,2.930321625
939,10559.17309,9/20/2016 23:01,2052.566054,7,1,2.997511864,4.04143095,4.128024205,2.666599862,15.9691932,9.494333684,0.000303761,0,0,0,0,29.78369713,25.92930603,25.88633537,25.68482971,2.933103636
940,10569.18803,9/20/2016 23:01,2062.580992,7,1,2.997511864,4.043872356,4.136363874,2.666599862,16.00290675,9.494333684,0.000243014,0,0,0,0,29.6619606,25.80712891,25.68807602,25.56259918,2.935885563
941,10579.20316,9/20/2016 23:02,2072.596123,7,1,2.997511864,4.046618938,4.14470393,2.666599862,16.03664417,9.494333684,0.000303769,0,0,0,0,29.6619606,25.80712891,25.84018517,25.48659134,2.938667544
942,10589.21819,9/20/2016 23:02,2082.611158,7,1,2.997831821,4.049365044,4.153043849,2.666599862,16.07040398,9.494333684,0.000303674,0,0,0,0,29.79830742,25.71619606,25.82523346,25.54771233,2.941449498
943,10599.23328,9/20/2016 23:02,2092.626249,7,1,2.998543978,4.052111626,4.161383791,2.666599862,16.10418688,9.494333684,0.000303774,0,0,0,0,29.81291962,25.65509987,25.68807602,25.56259918,2.944231468
944,10609.24841,9/20/2016 23:02,2102.641376,7,1,2.997495174,4.054858208,4.169723752,2.666599862,16.13799261,9.494333684,0.000303769,0,0,0,0,29.6619606,25.65509987,25.68807602,25.48659134,2.947013448
945,10619.26351,9/20/2016 23:02,2112.656473,7,1,2.997848988,4.057299614,4.178063695,2.666599862,16.17182126,9.494333684,0.000182262,0,0,0,0,29.58647156,25.65509987,25.76413536,25.48659134,2.949795419
946,10629.27866,9/20/2016 23:02,2122.671628,7,1,2.997511864,4.060350895,4.186403879,2.666599862,16.20567379,9.494333684,0.000243013,0,0,0,0,29.6619606,25.65509987,25.76413536,25.56259918,2.952577406
947,10639.29371,9/20/2016 23:03,2132.686676,7,1,2.997511864,4.063402653,4.1947438,2.666599862,16.2395483,9.494333684,0.000364522,0,0,0,0,29.81291962,25.80712891,25.68807602,25.48659134,2.955359364
948,10649.30898,9/20/2016 23:03,2142.701949,7,1,2.997511864,4.065844059,4.203083933,2.666599862,16.27344749,9.494333684,0.000303766,0,0,0,0,29.79830742,25.86821747,25.97732162,25.54771233,2.958141384
949,10659.32411,9/20/2016 23:03,2152.717078,7,1,2.997495174,4.06889534,4.211423937,2.666599862,16.30737007,9.494333684,0.000182164,0,0,0,0,29.8737793,25.86821747,25.74918175,25.54771233,2.960923365
950,10669.33922,9/20/2016 23:03,2162.732185,7,1,2.997511864,4.071641922,4.219763879,2.666599862,16.34131559,9.494333684,0.000243014,0,0,0,0,29.72282982,25.71619606,25.82523346,25.54771233,2.963705339
951,10679.35446,9/20/2016 23:03,2172.747425,7,1,2.997511864,4.074388504,4.228104083,2.666599862,16.37528588,9.494333684,0.000243008,0,0,0,0,29.73744202,25.80712891,25.76413536,25.48659134,2.96648735
952,10689.36938,9/20/2016 23:03,2182.762349,7,1,2.997848988,4.077135086,4.236444112,2.666599862,16.40927931,9.494333684,0.000243015,0,0,0,0,29.6619606,25.80712891,25.68807602,25.56259918,2.969269273
953,10699.38451,9/20/2016 23:04,2192.77747,7,1,2.99819684,4.080186367,4.244784296,2.666599862,16.44329689,9.494333684,0.000303674,0,0,0,0,29.8737793,25.71619606,25.74918175,25.54771233,2.972051251
954,10709.39958,9/20/2016 23:04,2202.792549,7,1,2.998207092,4.083238125,4.253124483,2.666599862,16.4773386,9.494333684,0.000303772,0,0,0,0,29.79830742,25.71619606,25.82523346,25.62371445,2.974833218
955,10719.41473,9/20/2016 23:04,2212.807699,7,1,2.997511864,4.085984707,4.261464585,2.666599862,16.51140416,9.494333684,0.000303769,0,0,0,0,29.79830742,25.79220963,25.74918175,25.54771233,2.977615204
956,10729.42986,9/20/2016 23:04,2222.822823,7,1,2.997859955,4.089036465,4.269804813,2.666599862,16.54549521,9.494333684,0.000303765,0,0,0,0,29.85917091,25.77729416,25.88633537,25.60883141,2.980397183
957,10739.44496,9/20/2016 23:04,2232.837925,7,1,2.997859955,4.09178257,4.278145067,2.666599862,16.57961076,9.494333684,0.000243014,0,0,0,0,29.94924736,25.71619606,25.82523346,25.39569092,2.983179156
958,10749.46005,9/20/2016 23:04,2242.853016,7,1,2.997848988,4.095139503,4.286485227,2.666599862,16.61375141,9.494333684,0.000303763,0,0,0,0,29.79830742,25.86821747,25.67312622,25.47170448,2.985961125
959,10759.47512,9/20/2016 23:05,2252.868082,7,1,2.998212814,4.098191261,4.29482529,2.666599862,16.64791646,9.494333684,0.000364525,0,0,0,0,29.85917091,25.92930603,25.96237755,25.53282738,2.988743088
960,10769.49023,9/20/2016 23:05,2262.883193,7,1,2.997511864,4.100937366,4.303165182,2.666599862,16.68210609,9.494333684,0.000303769,0,0,0,0,29.85917091,25.62526131,25.73423386,25.60883141,2.991525063
961,10779.50538,9/20/2016 23:05,2272.89835,7,1,2.998196125,4.1042943,4.31150527,2.666599862,16.71632257,9.494333684,0.000303767,0,0,0,0,29.8737793,25.71619606,25.74918175,25.39569092,2.994307051
962,10789.52043,9/20/2016 23:05,2282.913393,7,1,2.997511864,4.107346058,4.319845548,2.666599862,16.75056622,9.494333684,0.00030377,0,0,0,0,29.79830742,25.71619606,25.74918175,25.54771233,2.997089008
963,10799.53558,9/20/2016 23:05,2292.928549,7,1,2.997848988,4.110397339,4.328185757,2.666599862,16.78483573,9.494333684,0.000303673,0,0,0,0,29.82873917,25.89876175,25.77973366,25.42625618,2.999870996
964,10809.55062,9/20/2016 23:05,2302.943585,7,1,2.997511864,4.113754272,4.33652585,2.666599862,16.81913181,9.494333684,0.000303771,0,0,0,0,29.97967529,25.74674416,25.77973366,25.42625618,3.00265295
965,10819.5659,9/20/2016 23:06,2312.958868,7,1,2.997859001,4.117111206,4.344866174,2.666599862,16.85345537,9.494333684,0.000364512,0,0,0,0,29.79830742,25.56415558,25.74918175,25.54771233,3.005434973
966,10829.58104,9/20/2016 23:06,2322.974006,7,1,2.997511864,4.120162487,4.353206442,2.666599862,16.88780601,9.494333684,0.000364415,0,0,0,0,29.79830742,25.56415558,25.74918175,25.54771233,3.008216956
967,10839.596,9/20/2016 23:06,2332.988964,7,1,2.997511864,4.123519421,4.361546493,2.666599862,16.92218268,9.494333684,0.000303768,0,0,0,0,29.93463898,25.77729416,25.88633537,25.45681953,3.010998889
968,10849.61116,9/20/2016 23:06,2343.004127,7,1,2.997511864,4.126876354,4.369886815,2.666599862,16.9565885,9.494333684,0.000303765,0,0,0,0,29.85917091,25.77729416,25.81028748,25.45681953,3.013780878
969,10859.62619,9/20/2016 23:06,2353.019151,7,1,2.997859001,4.130232811,4.378226731,2.666599862,16.99102052,9.494333684,0.000364425,0,0,0,0,29.85917091,25.62526131,25.73423386,25.45681953,3.016562829
970,10869.6413,9/20/2016 23:06,2363.034262,7,1,2.998207092,4.133589745,4.386567035,2.666599862,17.02548252,9.494333684,0.000303767,0,0,0,0,29.85917091,25.77729416,25.81028748,25.60883141,3.019344805
971,10879.65638,9/20/2016 23:07,2373.04934,7,1,2.997831821,4.137251854,4.394907248,2.666599862,17.05997274,9.494333684,0.000364526,0,0,0,0,30.01010323,25.77729416,25.81028748,25.45681953,3.022126771
972,10889.67144,9/20/2016 23:07,2383.064403,7,1,2.997843027,4.140608311,4.403247417,2.666599862,17.09449088,9.494333684,0.000364432,0,0,0,0,29.94924736,25.71619606,25.67312622,25.54771233,3.024908733
973,10899.68652,9/20/2016 23:07,2393.07949,7,1,2.998543978,4.14427042,4.411587636,2.666599862,17.12903871,9.494333684,0.000364518,0,0,0,0,29.99428177,25.53359985,25.71862984,25.28910446,3.027690701
974,10909.70157,9/20/2016 23:07,2403.094539,7,1,2.998207092,4.147627354,4.419928043,2.666599862,17.16361669,9.494333684,0.00036452,0,0,0,0,29.94924736,25.56415558,25.82523346,25.39569092,3.030472659
975,10919.71667,9/20/2016 23:07,2413.109633,7,1,2.997848988,4.15098381,4.428267969,2.666599862,17.19822191,9.494333684,0.000364427,0,0,0,0,30.01010323,25.77729416,25.88633537,25.60883141,3.03325463
976,10929.73178,9/20/2016 23:07,2423.12475,7,1,2.997511864,4.15464592,4.436608174,2.666599862,17.23285788,9.494333684,0.000364525,0,0,0,0,30.01010323,25.77729416,25.88633537,25.45681953,3.036036607
977,10939.74686,9/20/2016 23:08,2433.139827,7,1,2.998543978,4.158308029,4.444948238,2.666599862,17.26752283,9.494333684,0.000425279,0,0,0,0,29.94924736,25.71619606,25.74918175,25.54771233,3.038818573
978,10949.76199,9/20/2016 23:08,2443.154959,7,1,2.998543978,4.161969662,4.453288465,2.666599862,17.30221774,9.494333684,0.000425182,0,0,0,0,29.94924736,25.56415558,25.82523346,25.39569092,3.041600554
979,10959.77708,9/20/2016 23:08,2453.170046,7,1,2.997511864,4.165326595,4.461628561,2.666599862,17.33694201,9.494333684,0.000364546,0,0,0,0,29.94924736,25.71619606,25.74918175,25.47170448,3.044382523
980,10969.7922,9/20/2016 23:08,2463.185169,7,1,2.998207092,4.168988705,4.469968803,2.666599862,17.37169698,9.494333684,0.000364521,0,0,0,0,30.10016441,25.71619606,25.74918175,25.39569092,3.047164501
981,10979.80735,9/20/2016 23:08,2473.200313,7,1,2.997511864,4.172650337,4.478309045,2.666599862,17.40648207,9.494333684,0.000364523,0,0,0,0,29.91881752,25.68564796,25.87073135,25.44114113,3.049946485
982,10989.82242,9/20/2016 23:08,2483.215389,7,1,2.998543978,4.176007271,4.486649038,2.666599862,17.4412959,9.494333684,0.000303768,0,0,0,0,29.96385765,25.65509987,25.68807602,25.48659134,3.052728451
983,10999.8375,9/20/2016 23:09,2493.230465,7,1,2.997495651,4.17966938,4.49498917,2.666599862,17.47613989,9.494333684,0.000364523,0,0,0,0,29.91881752,25.68564796,25.79468346,25.36512566,3.055510417
984,11009.85262,9/20/2016 23:09,2503.245582,7,1,2.998207092,4.183331013,4.503329271,2.666599862,17.51101441,9.494333684,0.000364523,0,0,0,0,30.10016441,25.86821747,25.74918175,25.54771233,3.058292394
985,11019.86774,9/20/2016 23:09,2513.2607,7,1,2.997511864,4.186993122,4.511669283,2.666599862,17.54591884,9.494333684,0.00036452,0,0,0,0,29.88839149,25.65509987,25.84018517,25.3345623,3.061074371
986,11029.88283,9/20/2016 23:09,2523.275796,7,1,2.997859955,4.190655231,4.520009156,2.666599862,17.58085222,9.494333684,0.000364525,0,0,0,0,29.96385765,25.65509987,25.68807602,25.56259918,3.063856342
987,11039.89791,9/20/2016 23:09,2533.29088,7,1,2.997859001,4.194011688,4.528349181,2.666599862,17.61581603,9.494333684,0.00030377,0,0,0,0,29.96385765,25.65509987,25.76413536,25.3345623,3.06663831
988,11049.91308,9/20/2016 23:09,2543.306043,7,1,2.998196125,4.197673798,4.536689075,2.666599862,17.65080864,9.494333684,0.00036452,0,0,0,0,30.02470779,25.71619606,25.74918175,25.39569092,3.0694203
989,11056.71458,9/20/2016 23:10,2550.107547,7,1,2.997859955,4.200115204,4.542352847,2.666599862,17.67458935,9.494333684,0.000425277,0,0,0,0,29.96385765,25.65509987,25.84018517,25.48659134,3.071309606
990,11116.74279,9/20/2016 23:11,60.02821564,8,1,2.575111151,4.200725555,4.588460781,2.666599862,17.8682785,9.494333684,0,0,0,0,0,30.10016441,25.71619606,25.82523346,25.54771233,3.087984109
991,11176.77104,9/20/2016 23:12,120.0564617,8,1,2.307248592,4.200725555,4.629059358,2.666599862,18.03882415,9.494333684,0,0,0,0,0,29.88839149,25.65509987,25.76413536,25.3345623,3.104658621
992,11236.79925,9/20/2016 23:13,180.0846725,8,1,2.102166653,4.200725555,4.665746324,2.666599862,18.1929377,9.494333684,0,0,0,0,0,29.6619606,25.80712891,25.76413536,25.48659134,3.121333124
993,11296.82746,9/20/2016 23:14,240.1128811,8,1,1.944170713,4.200725555,4.699426837,2.666599862,18.33442212,9.494333684,0,0,0,0,0,29.43548012,25.65509987,25.76413536,25.48659134,3.138007627
994,11356.85572,9/20/2016 23:15,300.1411416,8,1,1.816521764,4.200725555,4.730737943,2.666599862,18.46595216,9.494333684,0,0,0,0,0,29.33074188,25.77729416,25.88633537,25.45681953,3.154682144
995,11416.88388,9/20/2016 23:16,360.1693054,8,1,1.708034515,4.200725555,4.760097077,2.666599862,18.5892829,9.494333684,0,0,0,0,0,29.11881065,25.56415558,25.82523346,25.39569092,3.171356633
996,11476.91211,9/20/2016 23:17,420.1975364,8,1,1.611418009,4.200725555,4.787761721,2.666599862,18.70549557,9.494333684,-6.08E-05,0,0,0,0,28.89221573,25.56415558,25.74918175,25.31967354,3.188031142
997,11536.94031,9/20/2016 23:18,480.2257338,8,1,1.523526907,4.200725555,4.813890954,2.666599862,18.81525799,9.494333684,0,0,0,0,0,28.74112511,25.71619606,25.67312622,25.31967354,3.204705641
998,11596.96865,9/20/2016 23:19,540.2540777,8,1,1.438748956,4.20042038,4.838578812,2.666599862,18.9189656,9.494333684,-6.08E-05,0,0,0,0,28.5900116,25.71619606,25.59706306,25.39569092,3.221380181
999,11656.99694,9/20/2016 23:20,600.2823663,8,1,1.356133342,4.200725555,4.861885903,2.666599862,19.01687276,9.494333684,0,0,0,0,0,28.36330223,25.71619606,25.67312622,25.31967354,3.238054706
1000,11717.02513,9/20/2016 23:21,660.310558,8,1,1.277953982,4.200725555,4.883846705,2.666599862,19.10912435,9.494333684,0,0,0,0,0,28.22677231,25.50304794,25.68807602,25.3345623,3.254729204
1001,11777.05337,9/20/2016 23:22,720.3387967,8,1,1.198804021,4.200725555,4.904485893,2.666599862,19.19582461,9.494333684,0,0,0,0,0,28.07558632,25.65509987,25.68807602,25.3345623,3.271403714
1002,11837.0816,9/20/2016 23:23,780.3670248,8,1,1.118935823,4.200725555,4.923804956,2.666599862,19.27697892,9.494333684,0,0,0,0,0,28.07558632,25.65509987,25.68807602,25.3345623,3.288078222
1003,11897.10981,9/20/2016 23:24,840.3952391,8,1,1.041150093,4.200725555,4.941812038,2.666599862,19.35262231,9.494333684,0,0,0,0,0,27.84876823,25.80712891,25.53594971,25.48659134,3.304752726
1004,11957.13803,9/20/2016 23:25,900.4234551,8,1,0.962310076,4.200725555,4.958514714,2.666599862,19.42278627,9.494333684,0,0,0,0,0,27.83412552,25.86821747,25.67312622,25.54771233,3.321427231
1005,12017.16632,9/20/2016 23:26,960.4517415,8,1,0.886995554,4.200725555,4.973932137,2.666599862,19.48755099,9.494333684,0,0,0,0,0,27.54626656,25.80712891,25.53594971,25.48659134,3.338101755
1006,12077.19445,9/20/2016 23:27,1020.479877,8,1,0.811991096,4.200725555,4.98809172,2.666599862,19.54703172,9.494333684,-6.08E-05,0,0,0,0,27.53162003,25.71619606,25.59706306,25.62371445,3.354776237
1007,12137.22273,9/20/2016 23:28,1080.50816,8,1,0.74119103,4.200725555,5.001038617,2.666599862,19.60141821,9.494333684,0,0,0,0,0,27.44133949,25.92930603,25.58211136,25.68482971,3.37145076
1008,12197.2511,9/20/2016 23:29,1140.536528,8,1,0.6728338,4.200725555,5.012826058,2.666599862,19.65093402,9.494333684,-6.08E-05,0,0,0,0,27.24367905,25.65509987,25.45987701,25.48659134,3.388125306
1009,12257.27923,9/20/2016 23:30,1200.564651,8,1,0.609689057,4.200725555,5.02351623,2.666599862,19.69584076,9.494333684,6.08E-05,0,0,0,0,27.30468559,25.86821747,25.59706306,25.54771233,3.404799785
1010,12317.30736,9/20/2016 23:31,1260.59279,8,1,0.550755382,4.201030731,5.033184243,2.666599862,19.7364536,9.494333684,6.08E-05,0,0,0,0,27.2290287,25.86821747,25.67312622,25.62371445,3.421474268
1011,12377.33556,9/20/2016 23:32,1320.620987,8,1,0.495644212,4.200725555,5.041904221,2.666599862,19.7730842,9.494333684,-6.08E-05,0,0,0,0,27.19852448,25.83767319,25.56650543,25.59315872,3.438148767
1012,12437.3637,9/20/2016 23:33,1380.649126,8,1,0.445761502,4.200725555,5.049752119,2.666599862,19.80605129,9.494333684,-6.08E-05,0,0,0,0,26.98617172,25.77658463,25.42931557,25.53204155,3.45482325
1013,12497.39186,9/20/2016 23:34,1440.677286,8,1,0.400755674,4.200725555,5.056804403,2.666599862,19.8356761,9.494333684,0,0,0,0,0,26.94100571,25.65509987,25.3837986,25.6385994,3.471497739
1014,12557.42013,9/20/2016 23:35,1500.705551,8,1,0.359277159,4.200725555,5.063137433,2.666599862,19.86227954,9.494333684,0,0,0,0,0,26.86532402,25.65509987,25.45987701,25.71459579,3.488172257
1015,12617.44838,9/20/2016 23:36,1560.733801,8,1,0.32336086,4.200725555,5.068818456,2.666599862,19.88614402,9.494333684,0,0,0,0,0,26.85066795,25.86821747,25.44491959,25.62371445,3.504846771
1016,12677.4766,9/20/2016 23:37,1620.762024,8,1,0.289877981,4.20042038,5.073918339,2.666599862,19.90756727,9.494333684,-6.08E-05,0,0,0,0,26.69928741,25.71619606,25.52099228,25.62371445,3.521521278
1017,12737.50485,9/20/2016 23:38,1680.790276,8,1,0.259167254,4.200725555,5.078495858,2.666599862,19.92679621,9.494333684,0,0,0,0,0,26.62358856,25.86821747,25.44491959,25.62371445,3.538195792
1018,12797.53292,9/20/2016 23:39,1740.818344,8,1,0.234063059,4.200725555,5.082608193,2.666599862,19.94407106,9.494333684,0,0,0,0,0,26.62358856,25.71619606,25.44491959,25.62371445,3.554870256
1019,12856.71879,9/20/2016 23:40,1800.004215,8,1,0.211368933,4.200725555,5.086260535,2.666599862,19.95941358,9.494333684,6.08E-05,0,0,0,0,26.54788399,25.86821747,25.44491959,25.62371445,3.571310775
1020,12916.74719,9/20/2016 23:41,60.02821628,9,1,0,4.186993122,5.08626145,2.666599862,19.95941743,9.494333684,0,0,0,0,0,26.62358856,25.71619606,25.44491959,25.69971085,3.587985331
1021,12976.77543,9/20/2016 23:42,120.0564546,9,1,0,4.183636189,5.08626145,2.666599862,19.95941743,9.494333684,-6.08E-05,0,0,0,0,26.41112137,25.80712891,25.3837986,25.56259918,3.604659842
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
