Unnamed: 0,Data_Point,Test_Time(s),Date_Time,Step_Time(s),count,Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Temperature (C)_1,Temperature (C)_2,Temperature (C)_3,Temperature (C)_4
18.4,4164.0,51034.3418891378,2017-03-15 08:48:32,3004.253888502244,,18,4.0,-2.4962756633758545,2.862079620361328,2.1560247416657,2.083114602108257,8.52405145874336,7.2748939208755,-0.003587106941267848,0.05209970846772194,0.0,0.0,0.0,11.74046802520752,6.568262100219727,6.436990261077881,7.019394397735596
18.4,4165.0,51037.27463754389,2017-03-15 08:48:35,3007.1866365883507,,18,4.0,-2.4962756633758545,2.851696014404297,2.1560247416657,2.08514812490099,8.52405145874336,7.28070447838522,-0.003647915553301573,0.05209970846772194,0.0,0.0,0.0,11.802261352539062,6.553166389465332,6.49893045425415,7.004334449768066
18.4,4166.0,51040.020188433045,2017-03-15 08:48:38,3009.932187477501,,18,4.0,-2.496288537979126,2.8416175842285156,2.1560247416657,2.08705192592632,8.52405145874336,7.286124247575886,-0.0037695616483688354,0.05209970846772194,0.0,0.0,0.0,11.74046802520752,6.568262100219727,6.514060020446777,6.942399978637695
18.4,4167.0,51042.54733907261,2017-03-15 08:48:40,3012.4593381170653,,18,4.0,-2.4962711334228516,2.8315393924713135,2.1560247416657,2.08880418555551,8.52405145874336,7.29109512567077,-0.0038303679320961237,0.05209970846772194,0.0,0.0,0.0,11.802261352539062,6.553166389465332,6.575998783111572,7.081327438354492
18.4,4168.0,51045.07452043045,2017-03-15 08:48:43,3014.986519474909,,18,4.0,-2.4959166049957275,2.8214612007141113,2.1560247416657,2.090556447308209,8.52405145874336,7.296048468819589,-0.00401270342990756,0.05209970846772194,0.0,0.0,0.0,11.878985404968262,6.553166389465332,6.575998783111572,7.081327438354492
18.4,4169.0,51047.53928128384,2017-03-15 08:48:45,3017.4512803283014,,18,4.0,-2.4962711334228516,2.810772180557251,2.1560247416657,2.092265523440484,8.52405145874336,7.300862093640433,-0.004255910869687796,0.05209970846772194,0.0,0.0,0.0,11.802261352539062,6.630191326141357,6.49893045425415,6.927339553833008
18.4,4170.0,51049.97279204724,2017-03-15 08:48:48,3019.884791091699,,18,4.0,-2.4962756633758545,2.8003885746002197,2.1560247416657,2.093952877737813,8.52405145874336,7.305596828362587,-0.0043775527738034725,0.05209970846772194,0.0,0.0,0.0,11.802261352539062,6.553166389465332,6.575998783111572,7.004334449768066
18.4,4171.0,51052.18796079779,2017-03-15 08:48:50,3022.0999601622307,,18,4.0,-2.4955830574035645,2.7903103828430176,2.1560247416657,2.095488843732043,8.52405145874336,7.309891209467347,-0.004438331350684166,0.05209970846772194,0.0,0.0,0.0,11.74046802520752,6.491235733032227,6.514060020446777,6.942399978637695
18.4,4172.0,51054.55910289383,2017-03-15 08:48:52,3024.4711022582733,,18,4.0,-2.4959356784820557,2.7796213626861572,2.1560247416657,2.097132972944681,8.52405145874336,7.314470776851026,-0.004499224945902824,0.05209970846772194,0.0,0.0,0.0,11.802261352539062,6.630191326141357,6.575998783111572,7.081327438354492
18.4,4173.0,51056.89906433599,2017-03-15 08:48:55,3026.8110633804504,,18,4.0,-2.4959166049957275,2.7683215141296387,2.1560247416657,2.098755382406997,8.52405145874336,7.318972364830569,-0.00492478720843792,0.05209970846772194,0.0,0.0,0.0,12.032421112060547,6.707216262817383,6.49893045425415,7.158320426940918
